id,strain,sire,dam1,dam2,dam3,dam4,sex,generation,dob,litter.size,sevrage,dtc,n.females,n.males,n.sibs,n.cage,cage.id,cage.type,sire.present,multiple.dams,coat.color,d40,d50,d60,bw30,bw40,bw50,bw60,comments.x,age.sev,age.40,age.50,age.60,g1,g2,g3,pwg,dam1.age,dam2.age,dam3.age,dam4.age,dam.age,sac.date,sac.age,time,na,nt,femur,ecw,liver,spleen,kidney,heart,testis,gfp,rfp,mfp,ffp,brain,muscle,X1g_wt,comments.y,tail,tf
6280,B6.A-19 BC1,5213,5244,3340,=,=,M,BC1,2012-04-25,2,2012-05-26,2012-05-26,0,2,2,6,372,S,-,-,B,2012-06-04,2012-06-14,2012-06-24,19.37,21.47,24.12,25.19,=,31,40,50,60,2.1,2.65,1.07,5.82,143,124,=,=,134,2012-06-26,62,15:07:00,93,178,14.6,9.92,1.011,0.062,0.291,0.103,0.191,0.428,0.097,0.2,0.374,0.421,0.154,1,=,85,1.099
6281,B6.A-15 BC1,3595,3599,=,=,=,M,BC1,2012-04-26,7,2012-05-26,2012-05-26,4,3,7,6,372,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,15.69,21.23,23.64,25.18,=,30,40,50,60,5.54,2.41,1.54,9.49,217,=,=,=,217,2012-06-26,61,15:26:00,94,171,14.8,10.419,1.055,0.065,0.285,0.117,0.168,0.301,0.055,0.164,0.262,0.405,0.161,1,=,77,0.782
6282,B6.A-15 BC1,3595,3599,=,=,=,M,BC1,2012-04-26,7,2012-05-26,2012-05-26,4,3,7,6,372,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,12.41,19.58,23.01,26.03,=,30,40,50,60,7.17,3.43,3.02,13.62,217,=,=,=,217,2012-06-26,61,15:42:00,95,175,14.85,10.854,0.844,0.111,-,0.138,0.165,0.305,0.054,0.181,0.244,0.409,0.133,1,left cystic kidney; right kidney unusually large = 0.344,80,0.784
6283,B6.A-15 BC1,3595,3599,=,=,=,M,BC1,2012-04-26,7,2012-05-26,2012-05-26,4,3,7,6,372,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,7.95,15.27,19.98,23.06,=,30,40,50,60,7.32,4.71,3.08,15.11,217,=,=,=,217,2012-06-26,61,16:02:00,92,169,14.05,9.126,0.728,0.069,0.265,0.116,0.137,0.199,0.045,0.162,0.265,0.41,0.135,1,=,77,0.671
6285,B6.A-19 BC1,5213,5244,=,=,=,M,BC1,2012-04-27,8,2012-05-28,2012-05-28,6,2,8,5,373,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,17.05,19.95,23.1,25.57,D30+1,31,40,50,60,2.9,3.15,2.47,8.52,145,=,=,=,145,2012-06-27,61,14:23:00,96,174,14.8,10.492,1.174,0.067,0.269,0.116,0.182,0.361,0.061,0.23,0.322,0.4,0.187,1,=,78,0.974
6286,B6.A-19 BC1,5213,5244,=,=,=,M,BC1,2012-04-27,8,2012-05-28,2012-05-28,6,2,8,5,373,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,14.99,20.3,22.8,25.55,D30+1,31,40,50,60,5.31,2.5,2.75,10.56,145,=,=,=,145,2012-06-27,61,14:39:00,95,172,14.85,10.603,1.186,0.073,0.271,0.112,0.182,0.284,0.056,0.16,0.241,0.402,0.16,1,=,77,0.741
6287,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-04-27,7,2012-04-28,2012-04-28,0,7,7,5,373,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,17.36,22.31,26.01,27.85,D30+1,1,40,50,60,4.95,3.7,1.84,10.49,168,168,=,=,168,2012-06-27,61,14:54:00,95,182,15.05,11.621,1.231,0.083,0.328,0.123,0.17,0.364,0.057,0.182,0.314,0.409,0.185,1,=,87,0.917
6288,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-04-27,7,2012-04-28,2012-04-28,0,7,7,5,373,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,15.1,20.2,24.19,26.82,D30+1,1,40,50,60,5.1,3.99,2.63,11.72,168,168,=,=,168,2012-06-27,61,15:09:00,93,180,14.7,11.262,0.938,0.144,0.341,0.152,0.172,0.348,0.053,0.205,0.288,0.435,0.193,1,no tag. identified b/c tag was lost between 60 and 61 d. selected moue with fresh ear wounds,87,0.894
6289,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-04-27,7,2012-04-28,2012-04-28,0,7,7,5,373,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,15.68,21.52,25.65,28.5,D30+1,1,40,50,60,5.84,4.13,2.85,12.82,168,168,=,=,168,2012-06-27,61,15:25:00,97,180,15.05,11.699,1.214,0.079,0.303,0.126,0.184,0.505,0.077,0.239,0.358,0.422,0.178,1,no tag; same cage as 6289,83,1.179
6290,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-04-27,7,2012-04-28,2012-04-28,0,7,7,5,374,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,16.66,24.58,28.03,29.31,D30+1,1,40,50,60,7.92,3.45,1.28,12.65,168,168,=,=,168,2012-06-27,61,15:40:00,97,183,15.25,12.323,1.349,0.125,-,0.138,0.192,0.369,0.05,0.233,0.275,0.412,0.209,1,left cystic kidney right was larger than normal = 0.203,86,0.927
6291,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-04-27,7,2012-04-28,2012-04-28,0,7,7,5,374,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,14.08,20.27,24.63,27.23,D30+1,1,40,50,60,6.19,4.36,2.6,13.15,168,168,=,=,168,2012-06-27,61,15:54:00,93,182,14.9,11.272,0.916,0.098,0.334,0.144,0.16,0.401,0.074,0.261,0.372,-,0.192,1,=,89,1.108
6292,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-04-27,7,2012-04-28,2012-04-28,0,7,7,5,374,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,14.51,21.88,26.02,28.15,D30+1,1,40,50,60,7.37,4.14,2.13,13.64,168,168,=,=,168,2012-06-27,61,16:09:00,96,180,15,11.472,1.295,0.101,0.303,0.12,0.192,0.303,0.041,0.156,0.256,0.407,0.177,1,=,84,0.756
6293,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-04-27,7,2012-04-28,2012-04-28,0,7,7,5,374,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,12.95,18.58,23.65,26.47,D30+1,1,40,50,60,5.63,5.07,2.82,13.52,168,168,=,=,168,2012-06-27,61,16:24:00,94,180,14.7,10.519,0.828,0.108,0.319,0.134,0.166,0.369,0.063,0.212,0.308,0.419,0.175,1,=,86,0.952
6294,B6.A-17 BC1,4930,4937,4938,=,=,M,BC1,2012-04-27,9,2012-05-29,2012-05-29,4,5,9,5,374,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,15.96,21.22,24.52,26.44,T1,32,40,50,60,5.26,3.3,1.92,10.48,202,202,=,=,202,2012-06-27,61,16:39:00,95,173,14.85,11.188,1.171,0.071,0.294,0.118,0.186,0.358,0.055,0.191,0.324,0.404,0.167,1,=,78,0.928
6295,B6.A-17 BC1,4930,4937,4938,=,=,M,BC1,2012-04-27,9,2012-05-29,2012-05-29,4,5,9,5,375,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,12.11,18.27,22.53,25.64,D30+2,32,40,50,60,6.16,4.26,3.11,13.53,202,202,=,=,202,2012-06-27,61,16:53:00,92,172,14.6,10.769,0.814,0.101,0.308,0.137,0.162,0.292,0.044,0.185,0.258,0.411,0.175,1,=,80,0.779
6296,B6.A-17 BC1,4930,4937,4938,=,=,M,BC1,2012-04-27,9,2012-05-29,2012-05-29,4,5,9,5,375,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,13.61,18.81,23.03,26.67,D30+2,32,40,50,60,5.2,4.22,3.64,13.06,202,202,=,=,202,2012-06-27,61,17:11:00,94,176,14.8,10.956,0.803,0.1,0.317,0.129,0.164,0.373,0.06,0.254,0.326,-,0.188,1,=,82,1.013
6297,B6.A-17 BC1,4930,4937,4938,=,=,M,BC1,2012-04-27,9,2012-05-29,2012-05-29,4,5,9,5,375,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,12.18,19.03,20.66,24.58,D30+2,32,40,50,60,6.85,1.63,3.92,12.4,202,202,=,=,202,2012-06-27,61,17:27:00,93,172,14.35,10.146,0.764,0.104,0.292,0.131,0.152,0.263,0.037,0.178,0.249,0.41,0.188,1,=,79,0.727
6298,B6.A-17 BC1,4930,4937,4938,=,=,M,BC1,2012-04-27,9,2012-05-29,2012-05-29,4,5,9,5,375,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,13.74,19.32,22.67,26.38,D30+2,32,40,50,60,5.58,3.35,3.71,12.64,202,202,=,=,202,2012-06-27,61,17:40:00,92,176,14.9,10.692,1.017,0.094,0.288,0.125,0.183,0.286,0.043,0.153,0.271,0.406,0.177,1,=,84,0.753
6299,B6.A-19 BC1,5267,440,=,=,=,M,BC1,2012-04-27,4,2012-05-29,2012-05-29,2,2,4,5,375,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,15.96,20.51,23.72,26.09,D30+2,32,40,50,60,4.55,3.21,2.37,10.13,117,=,=,=,117,2012-06-27,61,17:52:00,94,176,15,10.655,1.068,0.08,0.3,0.107,0.176,0.294,0.054,0.19,0.279,0.404,0.163,1,=,82,0.817
6300,B6.A-19 BC1,5267,440,=,=,=,M,BC1,2012-04-27,4,2012-05-29,2012-05-29,2,2,4,5,376,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,16.96,20.77,23.58,27.85,D30+2,32,40,50,60,3.81,2.81,4.27,10.89,117,=,=,=,117,2012-06-27,61,18:06:00,96,175,14.75,10.632,1.109,0.07,0.284,0.122,0.172,0.304,0.056,0.189,0.256,0.404,0.157,1,=,79,0.805
6301,B6.A-15 BC1,3516,3578,=,=,=,M,BC1,2012-04-26,7,2012-05-29,2012-05-29,5,2,7,5,376,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,17.66,21.83,24.55,26.81,D30+3,33,40,50,60,4.17,2.72,2.26,9.15,221,=,=,=,221,2012-06-26,61,16:20:00,94,178,15,11.183,1.404,0.101,0.335,0.128,0.172,0.216,0.033,0.14,0.226,0.404,0.174,1,=,84,0.615
6302,B6.A-15 BC1,3516,3578,=,=,=,M,BC1,2012-04-26,7,2012-05-29,2012-05-29,5,2,7,5,376,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,19.31,21.57,24.37,25.26,D30+3,33,40,50,60,2.26,2.8,0.89,5.95,221,=,=,=,221,2012-06-26,61,16:37:00,96,180,14.95,10.428,1.033,0.073,0.259,0.113,0.175,0.406,0.065,0.207,0.334,0.409,0.162,1,=,84,1.012
6303,B6.C,5014,5078,=,=,=,M,2,2012-04-27,5,2012-05-29,2012-05-29,2,2,4,5,376,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,15.88,19.62,22.82,24.76,D30+2,32,40,50,60,3.74,3.2,1.94,8.88,169,=,=,=,169,2012-06-27,61,18:21:00,95,175,14.55,10.301,1.009,0.075,0.264,0.103,0.163,0.291,0.036,0.135,0.233,0.38,0.168,1,=,80,0.695
6304,B6.C,5014,5078,=,=,=,M,2,2012-04-27,5,2012-05-29,2012-05-29,2,2,4,5,376,S,-,-,B,2012-06-06,2012-06-16,2012-06-26,12.7,18.64,22.72,26.57,D30+2,32,40,50,60,5.94,4.08,3.85,13.87,169,=,=,=,169,2012-06-27,61,18:37:00,94,176,14.65,10.425,1.135,0.072,0.29,0.12,0.184,0.419,0.076,0.228,0.343,0.41,0.17,1,=,82,1.066
6305,B6.A-19 BC1,4933,4950,4951,=,=,M,BC1,2012-04-30,4,2012-05-30,2012-05-30,2,2,4,5,377,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,11.05,18.58,24.07,25.88,=,30,40,50,60,7.53,5.49,1.81,14.83,205,205,=,=,205,2012-06-29,60,15:05:00,95,175,14.5,10.628,0.906,0.1,0.321,0.152,0.162,0.312,0.043,0.182,0.273,0.402,0.174,1,=,80,0.81
6306,B6.A-19 BC1,4933,4950,4951,=,=,M,BC1,2012-04-30,4,2012-05-30,2012-05-30,2,2,4,5,377,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,9.69,17.33,22.54,24.41,=,30,40,50,60,7.64,5.21,1.87,14.72,205,205,=,=,205,2012-06-29,60,15:20:00,92,172,14.5,9.907,1.093,0.075,0.279,0.103,0.059,0.285,0.057,0.16,0.233,0.4,0.166,1,small testis,80,0.735
6307,B6.A-15 BC1,5081,5066,5067,=,=,M,BC1,2012-04-30,4,2012-05-30,2012-05-30,2,3,5,5,377,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,15.09,20.83,24.15,26,=,30,40,50,60,5.74,3.32,1.85,10.91,172,172,=,=,172,2012-06-29,60,15:34:00,95,174,14.75,11.014,1.017,0.081,0.285,0.113,0.146,0.336,0.063,0.192,0.341,0.411,0.178,1,rna/chip,79,0.932
6308,B6.A-15 BC1,5081,5066,5067,=,=,M,BC1,2012-04-30,4,2012-05-30,2012-05-30,2,3,5,5,377,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,16.19,22.1,26.5,27.78,=,30,40,50,60,5.91,4.4,1.28,11.59,172,172,=,=,172,2012-06-29,60,15:51:00,97,180,14.95,11.747,0.81,0.109,0.337,0.151,0.15,0.347,0.065,0.25,0.314,0.429,0.185,1,Musle and testis tissues are swapped,83,0.976
6309,B6.A-15 BC1,5081,5066,5067,=,=,M,BC1,2012-04-30,4,2012-05-30,2012-05-30,2,3,5,5,377,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,16.52,21.26,24.72,27.01,=,30,40,50,60,4.74,3.46,2.29,10.49,172,172,=,=,172,2012-06-29,60,16:06:00,96,182,14.95,11.223,0.725,0.119,0.368,0.14,0.161,0.298,0.05,0.255,0.259,0.418,0.174,1,=,86,0.862
6310,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,378,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,12.37,18.37,23.01,25.04,=,30,40,50,60,6,4.64,2.03,12.67,152,152,=,=,152,2012-06-29,60,16:20:00,93,176,14.65,10.141,0.976,0.077,0.273,0.126,0.114,0.277,0.045,0.156,0.228,0.397,0.155,1,=,83,0.706
6311,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,378,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,13.96,20.32,24.13,25.9,=,30,40,50,60,6.36,3.81,1.77,11.94,152,152,=,=,152,2012-06-29,60,16:34:00,93,181,14.75,10.788,1.08,0.076,0.185,0.118,0.181,0.293,0.045,0.167,0.253,0.408,0.147,1,rna/chip,88,0.758
6312,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,378,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,10.82,17.94,22.04,23.81,=,30,40,50,60,7.12,4.1,1.77,12.99,152,152,=,=,152,2012-06-29,60,16:49:00,91,176,14.25,9.577,0.884,0.063,0.25,0.113,0.166,0.298,0.05,0.187,0.268,0.402,0.162,1,=,85,0.803
6313,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,378,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,13.99,19.77,24.26,27.14,=,30,40,50,60,5.78,4.49,2.88,13.15,152,152,=,=,152,2012-06-29,60,17:03:00,94,174,14.9,11.149,1.112,0.1,0.295,0.114,0.176,0.223,0.03,0.136,0.214,0.399,0.172,1,=,80,0.603
6314,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,378,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,10.89,16.79,20.88,23.31,=,30,40,50,60,5.9,4.09,2.43,12.42,152,152,=,=,152,2012-06-29,60,17:16:00,90,175,14.45,9.402,0.683,0.1,0.274,0.12,0.163,0.306,0.043,0.19,0.231,0.426,0.159,1,=,85,0.77
6315,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,378,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,12.72,19.52,23.2,26.07,=,30,40,50,60,6.8,3.68,2.87,13.35,152,152,=,=,152,2012-06-29,60,17:29:00,96,177,14.6,10.299,1.035,0.079,0.281,0.12,0.181,0.231,0.036,0.158,0.215,0.395,0.155,1,=,81,0.64
6316,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,379,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,11.56,19.18,23.17,24.76,=,30,40,50,60,7.62,3.99,1.59,13.2,152,152,=,=,152,2012-06-29,60,17:46:00,94,176,14.65,10.306,0.987,0.074,0.257,0.109,0.163,0.244,0.038,0.173,0.22,0.389,0.168,1,=,82,0.675
6317,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,379,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,12.67,20.48,24.62,26.99,=,30,40,50,60,7.81,4.14,2.37,14.32,152,152,=,=,152,2012-06-29,60,18:02:00,93,180,14.95,10.935,1.128,0.077,0.292,0.125,0.174,0.298,0.037,0.163,0.237,0.384,0.16,1,=,87,0.735
6318,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,379,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,12.51,20.22,23.56,25.29,=,30,40,50,60,7.71,3.34,1.73,12.78,152,152,=,=,152,2012-06-29,60,18:30:00,95,171,14.95,10.281,1.012,0.058,0.266,0.116,0.18,0.321,0.058,0.165,0.267,0.406,0.144,1,kidneys and spleen tissues swapped,76,0.811
6319,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,379,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,13,21.03,24.68,27.34,=,30,40,50,60,8.03,3.65,2.66,14.34,152,152,=,=,152,2012-06-29,60,18:46:00,95,170,14.7,11.013,1.171,0.105,0.294,0.123,0.156,0.321,0.051,0.174,0.29,0.409,0.174,1,=,75,0.836
6320,B6.A-19 BC1,5214,5250,5252,=,=,M,BC1,2012-04-30,19,2012-05-30,2012-05-30,8,11,19,6,379,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,11.34,18.7,22.67,25.02,=,30,40,50,60,7.36,3.97,2.35,13.68,152,152,=,=,152,2012-06-29,60,18:58:00,91,176,14.55,10.003,0.977,0.061,0.275,0.113,0.177,0.259,0.035,0.15,0.215,-,0.169,1,=,85,0.659
6321,B6.A-X F1,4712,3393,=,=,=,M,F1,2012-04-30,2,2012-05-30,2012-05-30,0,1,1,6,379,S,-,-,B,2012-06-09,2012-06-19,2012-06-29,13.13,19.02,21.64,22.73,=,30,40,50,60,5.89,2.62,1.09,9.6,126,=,=,=,126,2012-06-29,60,19:16:00,93,165,14.35,9.293,0.896,0.066,0.246,0.096,0.146,0.212,0.033,0.127,0.192,0.384,0.137,1,rna/chip,72,0.564
6322,B6.A-17 BC1,4931,4944,=,=,=,M,BC1,2012-04-26,7,2012-05-30,2012-05-30,3,4,7,5,380,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,18.82,20.6,22.25,23.55,D30+4,34,40,50,60,1.78,1.65,1.3,4.73,201,=,=,=,201,2012-06-26,61,16:51:00,95,176,14.7,9.773,0.663,0.082,0.274,0.129,0.157,0.324,0.072,0.175,0.334,0.414,0.161,1,=,81,0.905
6323,B6.A-17 BC1,4931,4944,=,=,=,M,BC1,2012-04-26,7,2012-05-30,2012-05-30,3,4,7,5,380,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,18.14,19.77,22.71,23.35,=,34,40,50,60,1.63,2.94,0.64,5.21,201,=,=,=,201,2012-06-26,61,17:04:00,94,177,14.65,9.805,0.966,0.07,0.259,0.112,0.168,0.328,0.068,0.159,0.302,0.408,0.165,1,=,83,0.857
6324,B6.A-17 BC1,4931,4944,=,=,=,M,BC1,2012-04-26,7,2012-05-30,2012-05-30,3,4,7,5,380,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,16.92,18.31,20.01,21.12,=,34,40,50,60,1.39,1.7,1.11,4.2,201,=,=,=,201,2012-06-26,61,17:19:00,92,172,14.35,8.676,0.897,0.055,0.223,0.094,0.149,0.308,0.05,0.193,0.316,0.4,0.163,1,=,80,0.867
6325,B6.A-17 BC1,4931,4944,=,=,=,M,BC1,2012-04-26,7,2012-05-30,2012-05-30,3,4,7,5,380,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,17.25,19.46,21.59,23.4,=,34,40,50,60,2.21,2.13,1.81,6.15,201,=,=,=,201,2012-06-26,61,17:35:30,93,173,14.6,9.22,0.925,0.078,0.232,0.108,0.177,0.258,0.047,0.149,0.271,0.397,0.171,1,=,80,0.725
6327,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-05-01,3,2012-06-01,2012-06-01,0,3,3,5,381,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,16.58,22.13,25.98,27.29,d40+1; d50+1,31,41,51,60,5.55,3.85,1.31,10.71,172,172,=,=,172,2012-07-02,62,15:15:00,98,180,14.9,11.574,0.909,0.102,0.351,0.135,0.166,0.469,0.072,0.329,0.362,0.442,0.164,1,=,82,1.232
6328,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-05-01,3,2012-06-01,2012-06-01,0,3,3,5,381,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,19,23.47,26.98,27.96,d40+1; d50+1,31,41,51,60,4.47,3.51,0.98,8.96,172,172,=,=,172,2012-07-02,62,15:30:00,96,181,15.25,11.627,1.203,0.078,0.328,0.123,0.181,0.518,0.08,0.243,0.377,0.414,0.153,1,=,85,1.218
6329,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-05-01,3,2012-06-01,2012-06-01,0,3,3,5,381,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,16.12,20.73,24.47,24.83,d40+1; d50+1,31,41,51,60,4.61,3.74,0.36,8.71,172,172,=,=,172,2012-07-02,62,15:43:00,93,175,14.75,10.427,1.017,0.067,0.267,0.101,0.168,0.425,0.086,0.223,0.338,0.402,0.172,1,=,82,1.072
6334,B6.A-17 BC1,5223,5243,=,=,=,M,BC1,2012-05-01,8,2012-06-01,2012-06-01,3,5,8,5,382,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,14.63,19.71,23.04,24.68,d40+1; d50+1,31,41,51,60,5.08,3.33,1.64,10.05,149,=,=,=,149,2012-07-02,62,15:58:00,94,172,14.8,10.417,1.093,0.072,0.266,0.112,0.166,0.254,0.045,0.172,0.26,0.41,0.168,1,=,78,0.731
6335,B6.A-17 BC1,5223,5243,=,=,=,M,BC1,2012-05-01,8,2012-06-01,2012-06-01,3,5,8,5,382,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,13.76,18.29,21.64,22.94,d40+1; d50+1,31,41,51,60,4.53,3.35,1.3,9.18,149,=,=,=,149,2012-07-02,62,16:11:00,94,168,14.4,9.741,0.932,0.07,0.236,0.102,0.173,0.31,0.065,0.175,0.293,0.404,0.129,1,=,74,0.843
6336,B6.A-17 BC1,5223,5243,=,=,=,M,BC1,2012-05-01,8,2012-06-01,2012-06-01,3,5,8,5,382,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,15.63,19.48,21.95,24.49,d40+1; d50+1,31,41,51,60,3.85,2.47,2.54,8.86,149,=,=,=,149,2012-07-02,62,16:29:00,92,171,15.05,10.295,1.025,0.076,0.27,0.112,0.18,0.25,0.04,0.138,0.262,0.405,0.164,1,=,79,0.69
6337,B6.A-17 BC1,5223,5243,=,=,=,M,BC1,2012-05-01,8,2012-06-01,2012-06-01,3,5,8,5,383,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,14.57,19.7,23.47,24.26,d40+1; d50+1,31,41,51,60,5.13,3.77,0.79,9.69,149,=,=,=,149,2012-07-02,62,16:37:00,94,170,14.8,10.078,1.045,0.07,0.258,0.106,0.169,0.281,0.044,0.165,0.218,0.395,0.16,1,=,76,0.708
6338,B6.A-17 BC1,5223,5243,=,=,=,M,BC1,2012-05-01,8,2012-06-01,2012-06-01,3,5,8,5,383,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,14.67,19.04,22.75,23.21,d40+1; d50+1,31,41,51,60,4.37,3.71,0.46,8.54,149,=,=,=,149,2012-07-02,62,16:50:00,93,170,14.75,9.756,1.032,0.061,0.263,0.101,0.188,0.214,0.034,0.143,0.213,0.396,0.162,1,=,77,0.604
6339,B6.A-17 BC1,3368,1300,5605,=,=,M,BC1,2012-05-01,8,2012-06-01,2012-06-01,4,4,8,5,383,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,17.07,20.93,23.44,24.08,d40+1; d50+1,31,41,51,60,3.86,2.51,0.64,7.01,94,93,=,=,94,2012-07-02,62,17:06:00,93,174,14.8,10.172,1.07,0.069,0.258,0.105,0.183,0.284,0.05,0.171,0.251,0.395,0.179,1,=,81,0.756
6340,B6.A-17 BC1,3368,1300,5605,=,=,M,BC1,2012-05-01,8,2012-06-01,2012-06-01,4,4,8,5,383,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,16.3,20.85,23.76,24.51,d40+1; d50+1,31,41,51,60,4.55,2.91,0.75,8.21,94,93,=,=,94,2012-07-02,62,17:19:00,92,174,-,10.17,0.989,0.069,0.271,0.115,0.173,0.322,0.049,0.164,0.263,0.398,0.159,1,kidneys and spleen swapped,82,0.798
6341,B6.A-17 BC1,3368,1300,5605,=,=,M,BC1,2012-05-01,8,2012-06-01,2012-06-01,4,4,8,5,383,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,15.35,18.89,21.48,22.11,d40+1; d50+1,31,41,51,60,3.54,2.59,0.63,6.76,94,93,=,=,94,2012-07-02,62,17:33:00,92,172,14.55,9.15,0.872,0.055,0.237,0.099,0.18,0.279,0.046,0.156,0.264,0.387,0.14,1,=,80,0.745
6342,B6.A-17 BC1,3368,1300,5605,=,=,M,BC1,2012-05-01,8,2012-06-01,2012-06-01,4,4,8,5,384,S,-,-,B,2012-06-11,2012-06-21,2012-06-30,15.82,20.33,24.3,25.34,1 male discarded; d40+1; d50+1,31,41,51,60,4.51,3.97,1.04,9.52,94,93,=,=,94,2012-07-02,62,17:47:00,93,174,14.75,10.591,1.063,0.078,0.277,0.12,0.176,0.268,0.043,0.151,0.228,0.387,0.181,1,=,81,0.69
6347,B6.A-19 BC1,4965,4985,4986,=,=,M,BC1,2012-05-02,15,2012-03-06,2012-03-06,6,9,15,5,385,S,-,-,B,2012-06-12,2012-06-22,2012-07-01,17.45,21.92,26.4,27.85,d40+1; d50+1,-57,41,51,60,4.47,4.48,1.45,10.4,197,197,=,=,197,2012-07-03,62,11:44:00,97,183,15.1,11.662,1.471,0.082,0.314,0.112,0.196,0.405,0.088,0.252,0.347,0.422,0.181,1,=,86,1.092
6348,B6.A-19 BC1,4965,4985,4986,=,=,M,BC1,2012-05-02,15,2012-03-06,2012-03-06,6,9,15,5,385,S,-,-,B,2012-06-12,2012-06-22,2012-07-01,15.98,20.39,23.89,24.93,d40+1; d50+1,-57,41,51,60,4.41,3.5,1.04,8.95,197,197,=,=,197,2012-07-03,62,11:58:00,94,179,14.75,10.421,1.29,0.073,0.252,0.112,0.178,0.361,0.054,0.186,0.287,0.392,0.168,1,=,85,0.888
